Category,Keyword,Web_Page_URL,Tweet_Website,Author_Name,Author_Web_Page_URL,Tweet_Timestamp,Tweet_Content,Tweet_Image_URL,Tweet_Video_URL,Tweet_AD,Tweet_Number_of_Reviews,Tweet_Number_of_Retweets,Tweet_Number_of_Likes,Tweet_Number_of_Looks
TopPost,#IsraelPalestineWar,https://twitter.com/search?q=#IsraelPalestineWar&src=typed_query&f=top,https://twitter.com/TaraServatius/status/1722001663202890080,Tara ServatiusIsrael Defense Forces,https://twitter.com/TaraServatius,2023-11-07,Justice served. A rare thing in this world. #IsraelFightsTerror #IsraelHamasWar #Israel #IsraelPalestineWar,https://pbs.twimg.com/media/F-S453DXQAALvLR?format=jpg&name=small,https://twitter.com/TaraServatius/status/1722001663202890080,False,4,16,46,2.2K
TopPost,#IsraelPalestineWar,https://twitter.com/search?q=#IsraelPalestineWar&src=typed_query&f=top,https://twitter.com/PalastineEye/status/1721672421449605559,Palestine Eye  ,https://twitter.com/PalastineEye,2023-11-06,"DAY 31 #IsraelPalestinewar- Israel imposes overnight communications blackout again- Gaza death toll reaches 10,000- Israeli forces arrest dozens of Palestinians including Ahed Tamimi- Israeli minister says nuking Gaza is 'an option'#Gaza #Palestine #Israel #Hamas",https://pbs.twimg.com/media/F-Sb8WhbIAAK9Bb?format=jpg&name=small,https://twitter.com/PalastineEye/status/1721672421449605559,False,,6,9,1.2K
TopPost,#IsraelPalestineWar,https://twitter.com/search?q=#IsraelPalestineWar&src=typed_query&f=top,https://twitter.com/troopstaleshq/status/1721939878534103348,Troops Tales HQ™,https://twitter.com/troopstaleshq,2023-11-07,"The situation is changing rapidly. #AFU should have left long ago. This is not a war that #Ukraine can ever win.Plus, given that the collective west will now put more focus & resources in their #IsraelPalestineWar front.#Avdeevka #RussiaUkraineWar #IsraelHamasConflict",,https://twitter.com/troopstaleshq/status/1721939878534103348,False,4,3,40,5K
TopPost,#IsraelPalestineWar,https://twitter.com/search?q=#IsraelPalestineWar&src=typed_query&f=top,https://twitter.com/Nikkikiki83/status/1722044312249327936,Nikki_MitchellCyril RodriguesReload,https://twitter.com/Nikkikiki83,2023-11-08,"Well done indian Police If only America, Germany, France,  UK,Italy and Australian police  arrest those protesters as well #IsraelPalestineWar #Hamas_is_ISIS #HamasTerrorists #HezbollahTerrorists",,https://twitter.com/Nikkikiki83/status/1722044312249327936,False,7,6,26,1.3K
TopPost,#IsraelPalestineWar,https://twitter.com/search?q=#IsraelPalestineWar&src=typed_query&f=top,https://twitter.com/MiddleEastEye/status/1721791341154242772,Middle East Eye,https://twitter.com/MiddleEastEye,2023-11-07,"LIVE Day 32 #IsraelPalestinewar - Israel will assume ‘security responsibility’ in Gaza indefinitely, Netanyahu says- One Palestinian child killed every 10 minutes- US plans to send precision bombs to Israel, reports sayFollow our live coverage",https://pbs.twimg.com/card_img/1722268841026445313/pY2WbVrs?format=jpg&name=small,https://twitter.com/MiddleEastEye/status/1721791341154242772,False,35,302,327,101K
TopPost,#IsraelPalestineWar,https://twitter.com/search?q=#IsraelPalestineWar&src=typed_query&f=top,https://twitter.com/RadianceOfQuran/status/1720279509642125720,Radiance Of QuranReloadCensored Men,https://twitter.com/RadianceOfQuran,,"A Tunisian tennis star, Ons Jabeur, ""I have decided to donate part of my prize money"" #IsraelPalestineConflict #IsraelPalestineWar #JewishLivesMatter #PalestinianLivesMatter #WhiteLivesMatter #BlackLivesMatter   #AllLivesMatter #NoOilForlsrael",,https://twitter.com/RadianceOfQuran/status/1720279509642125720,False,7,5,22,3.7K
TopPost,#IsraelPalestineWar,https://twitter.com/search?q=#IsraelPalestineWar&src=typed_query&f=top,https://twitter.com/FearlessFriends/status/1722269369479410047,Ana M. Fuentes,https://twitter.com/FearlessFriends,2023-11-08,Hello My Dear Friends.#Israel and #USA continue the #Gaza_Genocide of innocent #Palestinians. Their propaganda/#hasbara narrative re: Oct 7 is simple to disprove. I will present to you irrefutable evidence that the #IsraelPalestineWar is predicated on lies.,,https://twitter.com/FearlessFriends/status/1722269369479410047,False,,9,21,424
TopPost,#IsraelPalestineWar,https://twitter.com/search?q=#IsraelPalestineWar&src=typed_query&f=top,https://twitter.com/WealthRouteX/status/1720055103443370443,SMBX OfficialReloadIsrael Defense Forces,https://twitter.com/WealthRouteX,2023-11-02,"Unmasking #HamasTerrorrists : A Betrayal of Trust, Tunnels,A Call to Action. It's time to stand against those who exploit their own people. #HamasExposed #Palestine #Gaza #UnityForPeace #IsraelPalestineWar #Hamas_is_ISIS",https://pbs.twimg.com/amplify_video_thumb/1719927996599975936/img/bnbvlbzjksGFDeMh?format=jpg&name=240x240,https://twitter.com/WealthRouteX/status/1720055103443370443,False,,2,1,480
TopPost,#IsraelPalestineWar,https://twitter.com/search?q=#IsraelPalestineWar&src=typed_query&f=top,https://twitter.com/ImATennisBall/status/1719238475549991098,Tennis Ball,https://twitter.com/ImATennisBall,2023-10-31,"As expected, a leaked Israeli Intelligence Ministry document reveals the goal of their war with Gaza is to ethnically cleanse the Palestinian population and send the refugees to Europe and Canada.#theNoticing#IsraelPalestineWar",https://pbs.twimg.com/media/F9v1nPFWUAAG1KX?format=jpg&name=small;https://pbs.twimg.com/media/F9v2KgeXgAAW1oe?format=jpg&name=small,https://twitter.com/ImATennisBall/status/1719238475549991098,False,3,20,41,2.5K
TopPost,#IsraelPalestineWar,https://twitter.com/search?q=#IsraelPalestineWar&src=typed_query&f=top,https://twitter.com/Matthew05686033/status/1722261171963838525,Matthew @GuangzhouReload,https://twitter.com/Matthew05686033,2023-11-08,"Amani Nakupenda We WeNo War, We need World Peace.#IsraelPalestineWar",,https://twitter.com/Matthew05686033/status/1722261171963838525,False,1,,5,119
TopPost,#IsraelPalestineWar,https://twitter.com/search?q=#IsraelPalestineWar&src=typed_query&f=top,https://twitter.com/crownjustices/status/1722207598223778095,AlexanderReload,https://twitter.com/crownjustices,2023-11-08,This is what is contained in the ice cream machines. Watch to the end ... Obasanjo Owe B Owe Manslaughter #Lekki Imo State Yahaya Bello Hauwa Laycon Portable Mistakenly Plateau Banky W Kuda First Aid Dollar to Naira Copenhagen Dollar to naira #IsraelPalestineWar,,https://twitter.com/crownjustices/status/1722207598223778095,False,24,20,24,13K
TopPost,#IsraelPalestineWar,https://twitter.com/search?q=#IsraelPalestineWar&src=typed_query&f=top,https://twitter.com/kikithablogger/status/1721862816397934861,KIKI Tha Blogger,https://twitter.com/kikithablogger,2023-11-07,Please explain to Me so that i can understand how the ongoing #IsraelPalestineWar is affecting the route We transport our fuel through while in Tanzania the fuel Prices are going down yet they use the same route @EPRA_Ke ?#MainaAndKingangi #Azziad,https://pbs.twimg.com/media/F-VJGs3bUAE38D0?format=jpg&name=small,https://twitter.com/kikithablogger/status/1721862816397934861,False,2,3,10,3.1K
TopPost,#IsraelPalestineWar,https://twitter.com/search?q=#IsraelPalestineWar&src=typed_query&f=top,https://twitter.com/eOrganiser/status/1722111085564850232,Organiser WeeklyReload,https://twitter.com/eOrganiser,2023-11-08,If Hamas has captured Israeli women then these women are slaves to Muslim men and these men can have sex with these slaves as per their wish: A Muslim Woman Scholar#IsraelPalestineWar,,https://twitter.com/eOrganiser/status/1722111085564850232,False,1,13,17,1.7K
TopPost,#IsraelPalestineWar,https://twitter.com/search?q=#IsraelPalestineWar&src=typed_query&f=top,https://twitter.com/Nikkikiki83/status/1722032203281170904,Nikki_Mitchell,https://twitter.com/Nikkikiki83,2023-11-07,Saying Gas the Jews And Death to Australia  is fine tho.... Yer right  @AlboMP is a Liar #IsraelPalestineWar,https://pbs.twimg.com/media/F-XjKacaUAAGg_1?format=jpg&name=small,https://twitter.com/Nikkikiki83/status/1722032203281170904,False,1,1,9,341
TopPost,#IsraelPalestineWar,https://twitter.com/search?q=#IsraelPalestineWar&src=typed_query&f=top,https://twitter.com/Sadenss/status/1722124549628600510,someone,https://twitter.com/Sadenss,2023-11-08,This nation is undefeatable #FreePalestineNow #GazaHolocaust #GazaCeasefire #IsraelisaGenocidalState #IsraelPalestineWar,https://pbs.twimg.com/media/F-Y3JbyW8AEhKhB?format=jpg&name=900x900,https://twitter.com/Sadenss/status/1722124549628600510,False,2,16,28,908
TopPost,#IsraelPalestineWar,https://twitter.com/search?q=#IsraelPalestineWar&src=typed_query&f=top,https://twitter.com/fgautier26/status/1722221838414356811,François GautierAlagesh ChelliahReload,https://twitter.com/fgautier26,2023-11-08,"#IsraelPalestineWar   Did u know that a nation, like an individual, has a karma that is played out from life to life? As @DalaiLama points out, #Tibet is paying a karma of feudalism at hands of Chinese. Is the rise of Islamism in Europe a karma of often violent & cynical european…",,https://twitter.com/fgautier26/status/1722221838414356811,False,1,4,15,1.1K
TopPost,#IsraelPalestineWar,https://twitter.com/search?q=#IsraelPalestineWar&src=typed_query&f=top,https://twitter.com/tabishkhanss/status/1719620602531811438,Tabish Khan Reload,https://twitter.com/tabishkhanss,2023-11-01,"The ministry of health: 400 Palestinians, most of them are children and women, were killed by Israeli bombardment in #Jabalia refugee camp, north of #Gaza. 31.10.23 #FreePalestine #Israel #Hamas #IsraelPalestineWar #GazaGenocide",https://pbs.twimg.com/media/F91R0ITW8AAUf2K?format=jpg&name=360x360;https://pbs.twimg.com/media/F91R0cOXAAApPsT?format=jpg&name=360x360;https://pbs.twimg.com/media/F91R0ugXYAA1uIX?format=jpg&name=360x360,https://twitter.com/tabishkhanss/status/1719620602531811438,False,3,22,18,1.5K
TopPost,#IsraelPalestineWar,https://twitter.com/search?q=#IsraelPalestineWar&src=typed_query&f=top,https://twitter.com/engelabiha/status/1721141067142045775,اِنِقلابی‌ها Reload,https://twitter.com/engelabiha,2023-11-05,A number ofTurkish people went to the American airbase in Incirlik with their cars in protest of America support for the Zionist regime#Gaza #GazaGenocide #Gaza_Genocide #Palestine #FreePalestine #FreePalestineNow #Hamas #Hezbollah #AlQassam #Israel #IsraelPalestineWar #ISISrael,,https://twitter.com/engelabiha/status/1721141067142045775,False,2,38,70,7.8K
TopPost,#IsraelPalestineWar,https://twitter.com/search?q=#IsraelPalestineWar&src=typed_query&f=top,https://twitter.com/MiddleEastEye/status/1719985160211267666,Middle East Eye,https://twitter.com/MiddleEastEye,2023-11-02,LIVE DAY 27 #IsraelPalestinewar   - Biden believes Netanyahu has only a few months left in office - Israeli rabbis endorse bombing hospitals in Gaza  - UN rights body says air strikes on Jabalia could amount to ‘war crimes’  Follow our live updates …,https://pbs.twimg.com/media/F96dV4BWAAAuqbQ?format=jpg&name=small,https://twitter.com/MiddleEastEye/status/1719985160211267666,False,35,304,421,133K
TopPost,#IsraelPalestineWar,https://twitter.com/search?q=#IsraelPalestineWar&src=typed_query&f=top,https://twitter.com/KalidasJaypar/status/1721793495667495401,Kalidas JayPar,https://twitter.com/KalidasJaypar,2023-11-07,Look at this ! #Iran which is a Muslim dominated nation wants #India to intervene and control #IsraelPalestineWar . Still people want to paint #India  anti Muslim . Pls understand that we are against #terrorism not any religion. #FreeGazaFromHamas @Anamikaa6969 @gopal_singh935,https://pbs.twimg.com/media/F-UKB0mXYAAaRC2?format=jpg&name=360x360;https://pbs.twimg.com/media/F-UKDKPWUAARKvM?format=jpg&name=small,https://twitter.com/KalidasJaypar/status/1721793495667495401,False,1,3,4,349
TopPost,#IsraelPalestineWar,https://twitter.com/search?q=#IsraelPalestineWar&src=typed_query&f=top,https://twitter.com/The_Wee_Doggie/status/1719376892782842270,The Wee Doggie,https://twitter.com/The_Wee_Doggie,2023-10-31,"""IRA suspects held in Lebanon...we know they have attended training camps and obtained arms from the Lebanon, the spokesman said"" 1982 #sinnfein #HamasTerrorrists #IsraelPalestineWar #IsraelHamasWar",https://pbs.twimg.com/media/F9xyjyZXQAAh9jw?format=jpg&name=small,https://twitter.com/The_Wee_Doggie/status/1719376892782842270,False,4,6,18,2.3K
TopPost,#IsraelPalestineWar,https://twitter.com/search?q=#IsraelPalestineWar&src=typed_query&f=top,https://twitter.com/DAlmasrri/status/1720896137350074783,dr.maysa almasrriReload,https://twitter.com/DAlmasrri,2023-11-04,What ..what...criminal people #IsraelPalestineWar #ابو_عبيدة    #فلسطين_تنتصر       #مستشفى_الشفاء #Palestine #GazaBleedingWorldSleeping #ISISrael,,https://twitter.com/DAlmasrri/status/1720896137350074783,False,2,24,31,4.7K
TopPost,#IsraelPalestineWar,https://twitter.com/search?q=#IsraelPalestineWar&src=typed_query&f=top,https://twitter.com/juawdeh/status/1721769543951921586,Awdeh | العودةReload,https://twitter.com/juawdeh,2023-11-07,": “I was hoping you would sleep next to me, Mama ”||A son lost his mother after Israel killed her in an air strike that targeted their house#Gaza #GazaHolocaust #GazaGenocide #GazaCeasefire #IsraeliNewNazism #IsraelPalestineWar #FreePalestineNow #غزة_الآن",,https://twitter.com/juawdeh/status/1721769543951921586,False,3,11,19,3.5K
TopPost,#IsraelPalestineWar,https://twitter.com/search?q=#IsraelPalestineWar&src=typed_query&f=top,https://twitter.com/MiddleEastEye/status/1721436913733710260,Middle East Eye,https://twitter.com/MiddleEastEye,,"LIVE DAY 31 #IsraelPalestinewar- Israel imposes overnight communications blackout again- Gaza death toll reaches 9,779- Israeli forces arrest dozens of Palestinians including Ahed Tamimi- Israeli minister says nuking Gaza is 'an option'Follow our live updates …",https://pbs.twimg.com/media/F-PFtnsWUAAvyL7?format=jpg&name=small,https://twitter.com/MiddleEastEye/status/1721436913733710260,False,69,421,524,110K
TopPost,#IsraelPalestineWar,https://twitter.com/search?q=#IsraelPalestineWar&src=typed_query&f=top,https://twitter.com/Shani_7800/status/1721215496165450019,Zeeshan Reload,https://twitter.com/Shani_7800,2023-11-05,She tries to smiles despite her injuries...#FreePalestineNow #FreeGaza #Palestine #GazaGenocide #ابو_عبيدة #السيد_حسن_نصرالله #Genocide_in_Gaza #Gaza #IsraelPalestineWar,,https://twitter.com/Shani_7800/status/1721215496165450019,False,6,49,75,11K
TopPost,#IsraelPalestineWar,https://twitter.com/search?q=#IsraelPalestineWar&src=typed_query&f=top,https://twitter.com/Shani_7800/status/1722187012722295002,Zeeshan Reload,https://twitter.com/Shani_7800,2023-11-08,Children of Gaza write their names on their arms so that they can be identified if they are killed as a result of the brutal Zionist bombing.#غزة_تستغيث #Palestine #Palestina #PalestinianGenocide #IsraelAttack #IsraelPalestineWar #IStandWithIsrael #فلسطين_الان,,https://twitter.com/Shani_7800/status/1722187012722295002,False,,3,5,488
TopPost,#IsraelPalestineWar,https://twitter.com/search?q=#IsraelPalestineWar&src=typed_query&f=top,https://twitter.com/AshwiniSahaya/status/1719678501987455292,Ashwini ShrivastavaReload,https://twitter.com/AshwiniSahaya,2023-11-01,Terrorist organisation HAMAS official Ghazi Hamad stated to carrying out brutal attacks similar to the one on October 7 until the Israel wiped out.#Israel_under_attack #IsraelPalestineWar(Join me on Telegram  as well for the news updates. https://t.me/AshwiniSahaya ),,https://twitter.com/AshwiniSahaya/status/1719678501987455292,False,3,69,121,5.2K
TopPost,#IsraelPalestineWar,https://twitter.com/search?q=#IsraelPalestineWar&src=typed_query&f=top,https://twitter.com/HateDetectors/status/1720065820368482458,Hate Detector Reload,https://twitter.com/HateDetectors,2023-11-02,“Who is running the government in Karnataka?”As the 5-month-old #Congress regime of #Siddaramaiah blocks pro-Palestine protests and jails protestors-in direct contradiction of #SoniaGandhi’s stand-the Kannada website ‘#Eedina’ asks a good question.#IsraelPalestineWar…,,https://twitter.com/HateDetectors/status/1720065820368482458,False,3,40,47,2.6K
TopPost,#IsraelPalestineWar,https://twitter.com/search?q=#IsraelPalestineWar&src=typed_query&f=top,https://twitter.com/jakobross282/status/1722301009639141520,Chris TaylorReload,https://twitter.com/jakobross282,2023-11-08,We will know their true face more#GazaUnderAttack#Gaza#IsraelPalestineWar#PalestineUnderAttack,,https://twitter.com/jakobross282/status/1722301009639141520,False,,,,2
TopPost,#IsraelPalestineWar,https://twitter.com/search?q=#IsraelPalestineWar&src=typed_query&f=top,https://twitter.com/ThepakiTweets/status/1721950794914906182,Pakistani TweetsReload,https://twitter.com/ThepakiTweets,2023-11-07,"This Video From #YemenThe Ansarullah movement in Yemen published footage of drone launches at various targets in  ""Israel""#GazaGenocide #FreePalestineNow #GazaUnderAttack #حماس #IsraelPalestineWar #طوفان_الاقص  #IsraelisaGenocidalState #Hezbollah #فلسطين_تنتصر",,https://twitter.com/ThepakiTweets/status/1721950794914906182,False,2,13,31,3.3K
TopPost,#IsraelPalestineWar,https://twitter.com/search?q=#IsraelPalestineWar&src=typed_query&f=top,https://twitter.com/JituChaudhary25/status/1719278178555015330,Jitender ChaudharyReload,https://twitter.com/JituChaudhary25,2023-10-31,Breaking News - Russian President Vladimir Putin's big statement came amid Israel-Palestine war - Russian President Vladimir Putin said that we support completely independent Palestine.#IsraelPalestineWar #HamasislSIS #IsraelAttack  #Gaza #FreePalestine,,https://twitter.com/JituChaudhary25/status/1719278178555015330,False,55,116,251,288K
TopPost,#IsraelPalestineWar,https://twitter.com/search?q=#IsraelPalestineWar&src=typed_query&f=top,https://twitter.com/folkloreandmath/status/1721183931821670462,Folklore and MathReload,https://twitter.com/folkloreandmath,2023-11-05,"About peaceful protests, the lovely @jchatterleyCNN did a follow-up note with Jessica Nagar Zindani on @CNNShe fled with her children while her husband stayed to fight for #Israel Despite what she's been through in the midst of #IsraelPalestineWar, her message is endearing …",,https://twitter.com/folkloreandmath/status/1721183931821670462,False,7,2,30,4.7K
TopPost,#IsraelPalestineWar,https://twitter.com/search?q=#IsraelPalestineWar&src=typed_query&f=top,https://twitter.com/muhammadatif_if/status/1719359161325265069,Muhammad AtifReload,https://twitter.com/muhammadatif_if,2023-10-31,"Ya Allah have mercy on Gaza, Dozens of Palestinians got killed by Israeli bombardment that targeted a residential block in Jabalia refugee camp, north of Gaza. #غزة_تنتصر #Gaza #FreePalestine #Israel #BallonDor #Halloween #IsraelPalestineWar #PalestineGenocide #Hamas",,https://twitter.com/muhammadatif_if/status/1719359161325265069,False,11,74,119,21K
TopPost,#IsraelPalestineWar,https://twitter.com/search?q=#IsraelPalestineWar&src=typed_query&f=top,https://twitter.com/Lip_OnX/status/1720885639741157694,Lip ,https://twitter.com/Lip_OnX,2023-11-04,Sorry Hamas Supporters - Read The Damn Poll #IsraelPalestineWar #Palestinehttps://poll.qu.edu/poll-release?releaseid=3880…,https://pbs.twimg.com/media/F-HQXtLXIAAMa9Q?format=jpg&name=small,https://twitter.com/Lip_OnX/status/1720885639741157694,False,,3,1,409
TopPost,#IsraelPalestineWar,https://twitter.com/search?q=#IsraelPalestineWar&src=typed_query&f=top,https://twitter.com/KSCFIndia/status/1721787680256831701,Satyarthi FoundationReload,https://twitter.com/KSCFIndia,2023-11-07,"Wars MUST end. Peace MUST prevail.Why should children pay the price of a crime they didn’t commit, or be burnt by the fire they neither started nor ignited?Tough questions asked by our founder @k_satyarthi today. #IsraelGazaWar#IsraelPalestineWar #Gaza #Hamas",,https://twitter.com/KSCFIndia/status/1721787680256831701,False,2,298,325,1.9K
TopPost,#IsraelPalestineWar,https://twitter.com/search?q=#IsraelPalestineWar&src=typed_query&f=top,https://twitter.com/newbondjames/status/1719248083874467924,Karishma KaurReload,https://twitter.com/newbondjames,2023-10-31,The little angel Sham is fine and happy now. Alhamdulillah#Hezbullah #Hamas #GazaUnderFire #GazaUnderGenocide #GazaWar #GazaUnderAttack #FreePalestine #حماس #IsraeliNewNazism #Gaza #FreePalestine #IsraelPalestineWar #NoOilforIsrael #IsraelAttack #PalestineGenocide,,https://twitter.com/newbondjames/status/1719248083874467924,False,1,22,34,4.2K
TopPost,#IsraelPalestineWar,https://twitter.com/search?q=#IsraelPalestineWar&src=typed_query&f=top,https://twitter.com/TimesNow/status/1720060860989857798,TIMES NOW,https://twitter.com/TimesNow,2023-11-02,"""Saw a little baby in oven..."" @EliBeerUH speaks #exclusively to @PadmajaJoshi#IsraelPalestineWar #Hamas",https://pbs.twimg.com/media/F97iAP9awAAOGqJ?format=jpg&name=small,https://twitter.com/TimesNow/status/1720060860989857798,False,1,15,27,8.4K
TopPost,#IsraelPalestineWar,https://twitter.com/search?q=#IsraelPalestineWar&src=typed_query&f=top,https://twitter.com/ini_lad/status/1719394135759622436,Lad ini,https://twitter.com/ini_lad,2023-10-31,keep watching ! #Islam #IsraelPalestineWar #IsraelWar,https://pbs.twimg.com/media/F9yDLeWWwAAXHHK?format=png&name=small,https://twitter.com/ini_lad/status/1719394135759622436,False,6,11,43,4.5K
TopPost,#IsraelPalestineWar,https://twitter.com/search?q=#IsraelPalestineWar&src=typed_query&f=top,https://twitter.com/johnnycamelate/status/1721252070634803347,johnnyBgood,https://twitter.com/johnnycamelate,2023-11-05,"Israel sold weapons to Argentina at height of Falklands War, reveal declassified Foreign Office files which led to the deaths of British soldiers.Boomer cuckservatives on suicide watch.#Genocide_in_Gaza#GazaGenocide#IsraelPalestineWar#IsraeliWarCrimes",https://pbs.twimg.com/media/F-MdoqNW0AATgak?format=jpg&name=900x900,https://twitter.com/johnnycamelate/status/1721252070634803347,False,1,12,19,1.9K
